"ref_area.label","indicator.label","source.label","sex.label","time","obs_value","obs_status.label"
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2012",52.8,"Real value"
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2011",78.199,"Real value"
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2011",98.2,"Real value"
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2011",52.3,"Real value"
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2010",77.713,"Real value"
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2010",97.9,"Real value"
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2010",51.6,"Real value"
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2009",77.275,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2009",98.479,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2009",49.936,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2008",77.203,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2008",99.002,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2008",49.203,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2007",76.319,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2007",99.393,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2007",46.817,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2006",75.903,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2006",99.609,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2006",45.754,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2005",74.607,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2005",98.572,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2005",44.297,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2004",74.198,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2004",98.789,
"Chile","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2004",43.262,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2022",85.941,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2022",95.016,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2022",74.377,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2021",87.749,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2021",96.41,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2021",76.535,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2020",84.502,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2020",93.419,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2020",72.892,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2019",86.644,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2019",95.583,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2019",75.033,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2018",86.515,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2018",95.738,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2018",74.629,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2017",86.503,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2017",96.121,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2017",74.485,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2016",86.74,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2016",96.662,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2016",74.698,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Total","2015",87.272,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Male","2015",97.453,
"China","Prime-age labour force participation rate of couple households with children under age 6, by sex -- ILO modelled estimates, Nov. 2022","ILO - Modelled Estimates","Sex: Female","2015",75.245,
